x1,x2,y
2.28370854339646,2.2206606420378527,15.551149134203675
-1.5419390158957502,-4.597144812220016,5.228766524460045
1.7109315708597608,-0.9457717486084505,8.597988139061945
3.05430043045979,0.16283299197674062,28.989088243089807
4.467562446922408,0.806452259096341,73.6475011329168
-0.9978772415032804,4.359372482485595,4.055215887967316
2.832979829560477,1.7225068729419473,25.920964969559027
-2.340715493678812,-0.1872204878076298,8.394130271881615
4.903323037936483,3.0967503626588933,92.38565614402229
-4.742304012356488,4.505328209544089,6.348792117261595
1.0352880650112093,-4.779338513177091,1.7892926254691175
1.5950598165132712,4.825212722560387,8.05237511815386
1.8804555707412884,-4.138678609363197,12.191312541956993
-3.7961242121091097,3.1438677926876135,8.749478871830016
4.385297834731304,-2.196652474485875,70.49557294153546
-3.1881672094991718,-3.6782034224612827,10.542505875074502
1.2275340323984105,-0.601443602861651,6.316361326066666
-2.7732392087691506,1.4395657944761355,9.008710975619914
-1.9278358297872913,-1.19048154976525,6.106661571292285
0.4645854172812438,-4.45434591717301,0.06006024125589171
-0.8280658143542352,0.9946113965871657,3.1421700548303604
-3.397743990234937,4.0240327611067475,12.426465911723938
-3.290635975791517,-1.167846340527483,10.594243513769973
-0.8185521183720033,-2.8366722236917297,2.9903587189635084
2.572829782755007,-0.5742265406718463,21.0077880153746
3.9796464684778847,-4.5163728895121915,56.261472928008146
-4.158723377406171,3.204875844802748,8.60789333409002
-1.0689609244059897,3.263408109501867,4.579419985227231
-3.997544362771234,0.8800046342962844,10.088185147295581
-4.834075193674021,-1.4689711106161054,5.889183370217181
1.617186826439566,2.9978336444578337,7.099535712635136
1.0244944196658778,0.546870247883672,5.215379093557765
-3.369808861851138,3.259323085500162,11.035647656053513
-2.6618716690693587,1.3145879258302067,8.623016498040517
-4.762922463554816,2.844054732127973,7.389295958404473
3.3494720569440375,0.9856299321775994,37.00168462403016
4.746905960485515,-0.8585893178433377,85.4483888159665
-3.6454046320530917,4.579458599261375,9.606165626383069
-2.685247862347019,0.41113824878844696,7.466189195201559
3.6840952394693396,1.050895185405384,47.32486643843562
4.264637979561849,-2.7951236058525075,64.6104363100839
-0.8037261719318964,1.2565078942727652,1.7439050033843106
-4.4937752773092585,0.7160764948294389,5.949141034468042
-4.606081663071806,-3.1516160205297505,7.314371713333805
0.7394986606901046,-4.404129026468563,2.58070828571205
-1.0710489110682095,1.043593197147711,3.436089565905663
-4.713475724223455,2.6369226935032053,5.68245089803686
0.8325239231255672,0.2340137092200827,1.891006466669931
-4.886974634109775,-2.7322737468035427,5.928881670162773
2.87371958149273,1.665219766930349,25.88150649098137
-1.935671772966284,-4.198942733903977,7.143627788070448
-4.597419969907679,-0.5816629519804541,6.566285444585886
0.8835222098315327,-3.366332416015798,3.447921831126125
-1.023155855669453,-3.1554094894011664,4.915312319040895
4.738004133571495,-2.9770605084179635,86.42067550200387
0.44198662503702213,-1.132929429560221,1.57644321541928
-2.247608189629917,-4.488497943796023,8.176934132623051
2.0943886463397474,-1.0220655907090181,13.127475839758832
-2.285079974572887,0.1170744711470082,8.052273871916695
4.0424329140756505,-0.16705715033674817,58.093764972283275
-1.2527802949262359,-1.1721589959695944,4.19956767395868
0.49868562776205216,3.3914660807075254,2.306502748463998
-4.494268961757712,-3.546733075794959,7.0288049005358175
-0.7387876204776926,0.05696743781373925,1.7855748211968068
3.3236353966099497,-4.379585830434457,35.4440002167741
3.0564880536334194,-4.288443211220903,28.786344780540766
-2.7568144114647373,0.7386584967709631,8.200026277131467
-2.739209289894373,0.6601842488782097,9.533581795591969
3.1730531221323677,3.7803351284445696,32.207165952451064
4.303984201693256,0.5787367566007315,68.44596938827694
-4.0463907872699645,4.597910204048501,9.77817715912624
-0.4994136057377476,-4.5130515160007025,0.29030104734151774
-1.6254572103577103,-4.0199231521925896,6.347794701344192
3.706884554574394,-4.559341384296186,48.350938443751204
-4.164750853199813,-3.1472314966646,8.407761682292392
-2.888740574419626,0.41270110941678073,10.136715891120195
2.524683375864943,1.4557218142742805,18.994502527461094
-4.487061510187845,-4.544148420513312,8.157133112125997
-0.07464619285710761,4.459708898455993,0.44848612884396144
-0.5789296532027999,3.4216537665038107,0.629626149718661
-1.6559882101125134,-2.033875178429069,5.4218367967627055
-1.0542768468107622,-4.22812469773532,3.585860293212378
0.2994058693023298,-3.3011292678094275,1.3956246267707488
-3.3863264161161686,-3.7305558624502733,9.19522587510544
0.7199587828359277,-3.7671622070105313,2.2676472782440493
3.0543232929998627,0.1856168866573391,30.606946949212265
2.6016092979015903,-2.541525575065997,21.150696270284033
-3.461000953062263,-1.4186028347085555,10.586105358987778
-3.507505302585261,4.895053333843224,9.737407301953873
-2.3182563225508668,1.8431424892534478,9.32495874492818
-1.389252736589628,4.4898066704700135,3.6633035477747633
-0.9154441859151738,-3.574434449668844,3.7744085434677177
1.7969721683334523,-1.1786052516743073,11.031820329310285
-4.4331956783416455,0.5473180328235427,8.808699186471491
-4.653272957739336,-4.23241938111262,6.910744210190905
-1.0808943705609098,-4.958125563720421,3.2659127550649023
1.9716369213798046,1.704343337969175,12.861357783085264
-3.0656465704351743,1.4181951680143534,8.620265188709478
1.4150448125625168,-0.8921119000038829,5.40535371142775
-2.4017186205970056,-0.10355923967967406,8.022615360416088
3.860861088135163,-0.8455699940791037,53.589912644247214
3.956899442666165,-4.759949551551111,55.8873726293334
-2.0271279571867353,-1.646283937825376,6.18765043412116
-2.7000624603675947,-3.2291774460271014,8.965184351060284
-0.8869602793376874,-4.015758108986312,2.590012184819167
-2.594684148198513,4.567204338893498,8.28340170662379
1.7238384329170362,0.9935972504216561,10.07590304512362
3.2606468454828548,2.2865628423660267,33.86783374039228
1.73092130911217,-1.8463625673388249,10.776841307706036
3.2435044724934947,-1.068528705059848,35.64219036301975
-1.0300783779252587,-2.630760061032765,4.72446380589398
-3.4368302929113916,-4.030343290345753,9.935186542393357
2.3795094739759213,-3.2096836255841623,17.320481298089174
-1.3952549485844612,2.975140452964858,3.427610619091225
1.7127082522913248,1.7754580518377585,8.461510812372524
-2.2935605801823433,0.46928875985476903,8.566011925437248
-4.1877036519332735,-0.24910127133231974,10.622377505899673
4.925817954877633,4.224342836561245,93.33249385256015
-3.4379849206940074,-4.272650522213316,10.032934646854383
4.884209939634811,-2.1939918676208405,92.33591555731073
4.772799325664472,-1.5006214642928595,85.99285634993386
2.938181039080396,2.824258122127878,28.37705202603411
1.5942296208199753,4.925146201619713,7.14243955555707
0.7780705025108468,-2.5932948524284694,2.667324676186259
3.6610154537783473,3.743073341370806,45.712399304780455
-2.105604783805121,3.306227604317913,6.643526324583152
-0.3231878751512296,-2.7534260235823336,1.9535595603717237
1.1938996936650188,-1.006674198007774,4.638292040573054
-0.8880952413050895,-0.9032713070748084,2.8357357692008938
-0.72513545909732,4.782206685265583,2.0382571761789965
-1.6971533249791557,-3.1910809862110168,6.275173288813946
0.6423181668453601,2.9915797110478204,4.089974112290667
3.50574528015116,-1.658072858268901,41.839486145859546
-2.9847162199368715,2.308703457761604,10.901167580482852
4.344330387534415,-0.7998899570433711,68.09312123034496
1.8908765374822964,0.7835976311654003,11.038157892218289
3.232732126800302,3.326117733261311,33.450854389236085
0.5619069263001162,3.041655649838841,0.7545893311840377
2.7951670142406346,3.6642318353970023,24.10256544560904
-4.837996026605328,-4.40382674655341,7.033992235939409
3.1838042477953525,1.920505530397448,34.30789271014982
-4.598611409146335,-3.6001262327823715,7.687540458552699
3.8991337636286243,-0.8418143198158905,52.06267305709774
4.919627472386432,0.4858841505468847,93.95120909793799
-2.059325378232222,-0.9726051525316928,7.571702919573735
-2.8968144371420634,0.1961167580300751,9.908904153923242
2.6536336385804074,4.965263087986191,20.294484249868734
-2.469736590797468,-3.6478268628714527,7.739362969685172
3.6556238317220355,1.754560453364256,45.940273957822185
-3.971574078425233,-1.0399903361438478,10.456845591323434
-3.740448036206417,-3.6699020109267124,8.09227409640306
4.791515551006157,-3.4126323662569047,88.06997575476244
1.7383889827000463,4.492731062456169,9.386448276314992
3.4688722442895283,3.796014967117621,41.53193658557079
-1.7567062264848197,4.070419604150219,6.867066030795119
1.7648374952060442,4.915327758273865,10.096384365094815
0.9424182730859716,-2.9168460999148205,2.7215155951554033
1.03150120122947,-1.4456066263593828,2.03915525214199
1.8253245953772161,1.6921902992486668,9.760382009098912
0.7535917312909852,-0.1619746013935277,3.77978994996218
-0.7093763069733408,-0.8161046662166651,4.120609785776981
-2.2407730561945316,-1.4218875066440697,8.607358028379577
2.68581330913202,0.9378063194345216,23.1643590445423
-2.737275699968138,0.7559342864008203,9.748970775355332
1.9235430615441418,-3.385421659357599,10.699859024132014
-2.6666717735067333,-0.2826016248156096,9.058566396307926
1.2533016995445392,0.5347177620984986,6.898374563975966
2.470782671290289,0.7028693873139051,18.00087742808576
-2.812861110934608,-2.898928070876482,11.164591975314913
-4.400566991386917,2.4227139225228678,8.15945274418204
-3.690262570058259,-4.748009051789303,11.659854502189614
1.0599696727102543,-1.4516814445683734,2.6869215691157824
3.4944640622573555,2.802126485356336,41.972536717156736
-4.550031787645756,0.6389292105540232,6.985524379268809
2.341512590416462,-2.388375674891398,15.465253584437182
-1.5868135404994788,1.9495311934304773,5.770102494016973
-0.214716300804775,0.6739094415607338,2.835454693946785
4.288595498455656,2.9624360945638717,66.50180465999462
-1.6802849526415455,2.3502518618982338,4.394738941426752
-0.3466306606051397,1.1010792203623465,1.9029352827669144
-4.863175852393189,-0.11822324689186026,5.562714101840214
-4.184012799951616,-3.668178743324766,9.886945490907447
-2.4140840886521597,-2.386669821146162,9.40841724583329
-4.721477591789256,-0.8090052708291475,6.612138559836298
1.3137532604825095,0.9929928700638868,7.491680927401886
-0.7360164319837743,0.13707855215304843,3.0186034217079514
0.48145202728021985,-2.118154740404705,1.714180095388938
-3.2535281410367043,-4.9353564221028945,8.672101056092217
-2.040679705633839,-0.037607780991860906,6.941241623862992
1.638244748527251,-2.143740114377569,7.933304360518657
4.653027236303998,2.346083007105351,83.07486782923077
-4.495832263977908,-4.760537347295165,8.47651320317694
3.9038432085526615,0.8482781130579085,52.5702780034792
0.7688120131120844,4.414742375060655,3.0025838803593543
0.6391956675562369,-3.255907328885005,3.0992841711338044
0.0027853520776037755,-0.2835050924940461,3.210091085429906
-4.306059140958166,-4.085780081828618,9.777310146740444
-4.1012314826383935,1.2568191226135266,10.355493806868427
1.0091200565908611,0.5053168059622557,3.8956192321310046
-1.590414285644417,-0.9263447578716768,5.95302455019641
